benchmark,architecture,memory_mb,timeout_sec,idle_gap_sec,invocations,failed_invocations,success_rate,cold_probability,successful_invocations,mean_client_latency_ms,p50_latency_ms,p95_latency_ms,profile_source,warm_mean_client_latency_ms,warm_p95_latency_ms,estimated_cold_overhead_ms,estimated_p95_cold_overhead_ms
210.thumbnailer,x64,1024,120,-1,1,0,1.0,1.0,1,42569.165,42569.165,42569.165,measured,38.24466666666667,39.4347,42530.920333333335,42529.7303
210.thumbnailer,x64,1024,120,0,1,0,1.0,0.0,1,40.022,40.022,40.022,measured,38.24466666666667,39.4347,1.7773333333333312,0.587299999999999
210.thumbnailer,x64,1024,120,120,1,0,1.0,0.0,1,166.688,166.688,166.688,measured,38.24466666666667,39.4347,128.44333333333333,127.2533
210.thumbnailer,x64,1024,120,300,1,0,1.0,0.0,1,184.488,184.488,184.488,measured,38.24466666666667,39.4347,146.24333333333334,145.0533
210.thumbnailer,x64,1024,120,600,1,0,1.0,0.0,1,154.346,154.346,154.346,measured,38.24466666666667,39.4347,116.10133333333334,114.91130000000001
210.thumbnailer,x64,1024,120,900,1,0,1.0,1.0,1,9930.708,9930.708,9930.708,measured,38.24466666666667,39.4347,9892.463333333333,9891.2733
210.thumbnailer,x64,1024,300,-1,1,0,1.0,1.0,1,36214.767,36214.767,36214.767,measured,41.20133333333333,45.5408,36173.56566666667,36169.2262
210.thumbnailer,x64,1024,300,0,1,0,1.0,0.0,1,45.852,45.852,45.852,measured,41.20133333333333,45.5408,4.650666666666666,0.3111999999999995
210.thumbnailer,x64,1024,300,120,1,0,1.0,0.0,1,63.628,63.628,63.628,measured,41.20133333333333,45.5408,22.42666666666667,18.087200000000003
210.thumbnailer,x64,1024,300,300,1,0,1.0,0.0,1,68.773,68.773,68.773,measured,41.20133333333333,45.5408,27.571666666666665,23.2322
210.thumbnailer,x64,1024,300,600,1,0,1.0,0.0,1,66.241,66.241,66.241,measured,41.20133333333333,45.5408,25.03966666666667,20.700200000000002
210.thumbnailer,x64,1024,300,900,1,0,1.0,1.0,1,33811.542,33811.542,33811.542,measured,41.20133333333333,45.5408,33770.34066666667,33766.0012
210.thumbnailer,x64,1024,900,-1,1,1,0.0,0.0,0,,,,measured,50.48766666666666,54.5881,,
210.thumbnailer,x64,1024,900,0,1,0,1.0,1.0,1,53779.593,53779.593,53779.593,warmup_only,50.48766666666666,54.5881,53729.10533333333,53725.0049
210.thumbnailer,x64,2048,60,-1,1,1,0.0,0.0,0,,,,measured,42.451,47.1055,,
210.thumbnailer,x64,2048,60,0,1,0,1.0,1.0,1,39932.465,39932.465,39932.465,warmup_only,42.451,47.1055,39890.013999999996,39885.3595
210.thumbnailer,x64,2048,120,-1,1,0,1.0,1.0,1,30474.211,30474.211,30474.211,measured,204.42533333333336,268.007,30269.785666666667,30206.203999999998
210.thumbnailer,x64,2048,120,0,1,0,1.0,0.0,1,41.803,41.803,41.803,measured,204.42533333333336,268.007,-162.62233333333336,-226.204
210.thumbnailer,x64,2048,120,120,1,0,1.0,0.0,1,109.661,109.661,109.661,measured,204.42533333333336,268.007,-94.76433333333335,-158.346
210.thumbnailer,x64,2048,120,300,1,0,1.0,0.0,1,97.582,97.582,97.582,measured,204.42533333333336,268.007,-106.84333333333336,-170.425
210.thumbnailer,x64,2048,120,600,1,0,1.0,0.0,1,64.527,64.527,64.527,measured,204.42533333333336,268.007,-139.89833333333337,-203.48000000000002
210.thumbnailer,x64,2048,120,900,1,0,1.0,1.0,1,10597.352,10597.352,10597.352,measured,204.42533333333336,268.007,10392.926666666668,10329.345000000001
210.thumbnailer,x64,2048,300,-1,1,0,1.0,1.0,1,22523.487,22523.487,22523.487,measured,47.11433333333334,52.740300000000005,22476.372666666666,22470.7467
210.thumbnailer,x64,2048,300,0,1,0,1.0,0.0,1,41.224,41.224,41.224,measured,47.11433333333334,52.740300000000005,-5.890333333333345,-11.516300000000008
210.thumbnailer,x64,2048,300,120,1,0,1.0,0.0,1,73.762,73.762,73.762,measured,47.11433333333334,52.740300000000005,26.64766666666666,21.021699999999996
210.thumbnailer,x64,2048,300,300,1,0,1.0,0.0,1,72.663,72.663,72.663,measured,47.11433333333334,52.740300000000005,25.548666666666655,19.922699999999992
210.thumbnailer,x64,2048,300,600,1,0,1.0,0.0,1,84.717,84.717,84.717,measured,47.11433333333334,52.740300000000005,37.60266666666666,31.976699999999994
210.thumbnailer,x64,2048,300,900,1,0,1.0,1.0,1,15473.999,15473.999,15473.999,measured,47.11433333333334,52.740300000000005,15426.884666666667,15421.2587
210.thumbnailer,x64,2048,900,-1,1,1,0.0,0.0,0,,,,measured,39.36933333333334,39.7143,,
210.thumbnailer,x64,2048,900,0,1,0,1.0,1.0,1,43293.072,43293.072,43293.072,warmup_only,39.36933333333334,39.7143,43253.702666666664,43253.3577
210.thumbnailer,x64,3008,60,-1,1,0,1.0,1.0,1,31398.558,31398.558,31398.558,measured,45.819,47.4453,31352.739,31351.1127
210.thumbnailer,x64,3008,60,0,3,0,1.0,0.3333333333333333,3,5600.179666666667,41.982,15051.8481,warmup_only,45.819,47.4453,5554.3606666666665,15004.4028
210.thumbnailer,x64,3008,120,-1,1,0,1.0,1.0,1,26523.299,26523.299,26523.299,measured,43.437666666666665,46.4031,26479.861333333334,26476.8959
210.thumbnailer,x64,3008,120,0,1,0,1.0,0.0,1,39.134,39.134,39.134,measured,43.437666666666665,46.4031,-4.303666666666665,-7.269100000000002
210.thumbnailer,x64,3008,120,120,1,0,1.0,0.0,1,138.025,138.025,138.025,measured,43.437666666666665,46.4031,94.58733333333333,91.62190000000001
210.thumbnailer,x64,3008,120,300,1,0,1.0,0.0,1,121.041,121.041,121.041,measured,43.437666666666665,46.4031,77.60333333333332,74.6379
210.thumbnailer,x64,3008,120,600,1,0,1.0,0.0,1,67.937,67.937,67.937,measured,43.437666666666665,46.4031,24.499333333333333,21.533899999999996
210.thumbnailer,x64,3008,120,900,1,0,1.0,1.0,1,29905.544,29905.544,29905.544,measured,43.437666666666665,46.4031,29862.106333333337,29859.140900000002
210.thumbnailer,x64,3008,300,-1,1,0,1.0,1.0,1,21416.943,21416.943,21416.943,measured,46.348000000000006,53.6076,21370.594999999998,21363.3354
210.thumbnailer,x64,3008,300,0,1,0,1.0,0.0,1,39.877,39.877,39.877,measured,46.348000000000006,53.6076,-6.471000000000004,-13.730599999999995
210.thumbnailer,x64,3008,300,120,1,0,1.0,0.0,1,85.364,85.364,85.364,measured,46.348000000000006,53.6076,39.016,31.756400000000006
210.thumbnailer,x64,3008,300,300,1,0,1.0,0.0,1,123.022,123.022,123.022,measured,46.348000000000006,53.6076,76.674,69.4144
210.thumbnailer,x64,3008,300,600,1,0,1.0,0.0,1,82.058,82.058,82.058,measured,46.348000000000006,53.6076,35.71,28.45040000000001
210.thumbnailer,x64,3008,300,900,1,0,1.0,1.0,1,16779.056,16779.056,16779.056,measured,46.348000000000006,53.6076,16732.708,16725.4484
210.thumbnailer,x64,3008,900,0,1,1,0.0,0.0,0,,,,warmup_only,44.98566666666667,47.5276,,
311.compression,x64,128,60,-1,1,0,1.0,1.0,1,31697.107,31697.107,31697.107,measured,235.52266666666665,245.9332,31461.584333333332,31451.1738
311.compression,x64,128,60,0,3,0,1.0,0.3333333333333333,3,10729.354,275.631,28547.237399999995,warmup_only,235.52266666666665,245.9332,10493.831333333334,28301.304199999995
311.compression,x64,128,120,-1,1,1,0.0,0.0,0,,,,measured,243.54100000000005,260.9124,,
311.compression,x64,128,120,0,3,2,0.3333333333333333,0.3333333333333333,1,5441.268,5441.268,5441.268,warmup_only,243.54100000000005,260.9124,5197.727,5180.3556
311.compression,x64,128,300,-1,1,1,0.0,0.0,0,,,,measured,242.23433333333327,251.7321,,
311.compression,x64,128,300,0,3,2,0.3333333333333333,0.3333333333333333,1,15049.831,15049.831,15049.831,warmup_only,242.23433333333327,251.7321,14807.596666666666,14798.0989
311.compression,x64,128,900,0,1,1,0.0,0.0,0,,,,warmup_only,255.11366666666663,269.2022,,
311.compression,x64,256,60,-1,1,0,1.0,1.0,1,31683.671,31683.671,31683.671,measured,231.83900000000003,240.684,31451.832,31442.986999999997
311.compression,x64,256,60,0,3,0,1.0,0.3333333333333333,3,10674.181666666665,229.067,28432.154599999994,warmup_only,231.83900000000003,240.684,10442.342666666666,28191.470599999993
311.compression,x64,256,120,-1,1,1,0.0,0.0,0,,,,measured,232.18666666666664,244.6345,,
311.compression,x64,256,120,0,3,1,0.6666666666666666,0.3333333333333333,2,7831.509,7831.509,14660.3859,warmup_only,232.18666666666664,244.6345,7599.3223333333335,14415.7514
311.compression,x64,256,300,-1,1,1,0.0,0.0,0,,,,measured,229.51533333333336,231.6544,,
311.compression,x64,256,300,0,1,0,1.0,1.0,1,57544.34,57544.34,57544.34,warmup_only,229.51533333333336,231.6544,57314.82466666666,57312.6856
311.compression,x64,256,900,-1,1,1,0.0,0.0,0,,,,measured,238.169,240.7866,,
311.compression,x64,256,900,0,1,0,1.0,1.0,1,53396.851,53396.851,53396.851,warmup_only,238.169,240.7866,53158.682,53156.0644
311.compression,x64,512,60,-1,1,1,0.0,0.0,0,,,,measured,250.03566666666663,265.8868,,
311.compression,x64,512,60,0,1,0,1.0,1.0,1,3968.002,3968.002,3968.002,warmup_only,250.03566666666663,265.8868,3717.9663333333333,3702.1152
311.compression,x64,512,120,-1,1,0,1.0,1.0,1,29696.737,29696.737,29696.737,measured,224.26566666666668,226.5318,29472.471333333335,29470.2052
311.compression,x64,512,120,0,1,0,1.0,0.0,1,240.416,240.416,240.416,measured,224.26566666666668,226.5318,16.15033333333332,13.884199999999993
311.compression,x64,512,120,120,1,0,1.0,0.0,1,381.117,381.117,381.117,measured,224.26566666666668,226.5318,156.85133333333334,154.58520000000001
311.compression,x64,512,120,300,1,0,1.0,0.0,1,392.427,392.427,392.427,measured,224.26566666666668,226.5318,168.16133333333335,165.89520000000002
311.compression,x64,512,120,600,1,0,1.0,0.0,1,421.499,421.499,421.499,measured,224.26566666666668,226.5318,197.23333333333335,194.96720000000002
311.compression,x64,512,120,900,1,0,1.0,1.0,1,25880.085,25880.085,25880.085,measured,224.26566666666668,226.5318,25655.819333333333,25653.5532
311.compression,x64,512,300,-1,1,0,1.0,1.0,1,20102.482,20102.482,20102.482,measured,238.65233333333333,245.4626,19863.82966666667,19857.0194
311.compression,x64,512,300,0,1,0,1.0,0.0,1,238.574,238.574,238.574,measured,238.65233333333333,245.4626,-0.07833333333331893,-6.888599999999997
311.compression,x64,512,300,120,1,0,1.0,0.0,1,278.879,278.879,278.879,measured,238.65233333333333,245.4626,40.22666666666669,33.41640000000001
311.compression,x64,512,300,300,1,0,1.0,0.0,1,251.808,251.808,251.808,measured,238.65233333333333,245.4626,13.155666666666662,6.345399999999984
311.compression,x64,512,300,600,1,0,1.0,0.0,1,268.053,268.053,268.053,measured,238.65233333333333,245.4626,29.400666666666666,22.59039999999999
311.compression,x64,512,300,900,1,0,1.0,1.0,1,33220.586,33220.586,33220.586,measured,238.65233333333333,245.4626,32981.93366666667,32975.123400000004
311.compression,x64,512,900,0,1,1,0.0,0.0,0,,,,warmup_only,243.02866666666668,273.5073,,
311.compression,x64,1024,60,-1,1,0,1.0,1.0,1,31627.718,31627.718,31627.718,measured,231.14766666666665,240.9006,31396.570333333333,31386.8174
311.compression,x64,1024,60,0,3,0,1.0,0.3333333333333333,3,10738.463,237.712,28596.2008,warmup_only,231.14766666666665,240.9006,10507.315333333334,28355.300199999998
311.compression,x64,1024,120,-1,1,0,1.0,1.0,1,27992.754,27992.754,27992.754,measured,245.34033333333332,264.5256,27747.413666666667,27728.2284
311.compression,x64,1024,120,0,1,0,1.0,0.0,1,234.801,234.801,234.801,measured,245.34033333333332,264.5256,-10.539333333333332,-29.72460000000001
311.compression,x64,1024,120,120,1,0,1.0,0.0,1,313.374,313.374,313.374,measured,245.34033333333332,264.5256,68.0336666666667,48.84840000000003
311.compression,x64,1024,120,600,1,0,1.0,0.0,1,395.308,395.308,395.308,measured,245.34033333333332,264.5256,149.96766666666667,130.7824
311.compression,x64,1024,120,900,1,0,1.0,1.0,1,10949.399,10949.399,10949.399,measured,245.34033333333332,264.5256,10704.058666666666,10684.873399999999
311.compression,x64,1024,300,-1,1,0,1.0,1.0,1,33820.582,33820.582,33820.582,measured,222.03866666666667,222.6031,33598.543333333335,33597.9789
311.compression,x64,1024,300,0,1,0,1.0,0.0,1,225.7,225.7,225.7,measured,222.03866666666667,222.6031,3.6613333333333173,3.0968999999999767
311.compression,x64,1024,300,120,1,0,1.0,0.0,1,455.168,455.168,455.168,measured,222.03866666666667,222.6031,233.12933333333334,232.5649
311.compression,x64,1024,300,300,1,0,1.0,0.0,1,255.602,255.602,255.602,measured,222.03866666666667,222.6031,33.56333333333333,32.99889999999999
311.compression,x64,1024,300,600,1,0,1.0,0.0,1,243.266,243.266,243.266,measured,222.03866666666667,222.6031,21.22733333333332,20.66289999999998
311.compression,x64,1024,300,900,1,0,1.0,1.0,1,16906.858,16906.858,16906.858,measured,222.03866666666667,222.6031,16684.819333333333,16684.2549
311.compression,x64,1024,900,-1,1,1,0.0,0.0,0,,,,measured,234.83433333333332,237.91,,
311.compression,x64,1024,900,0,1,0,1.0,1.0,1,8850.862,8850.862,8850.862,warmup_only,234.83433333333332,237.91,8616.027666666665,8612.952
311.compression,x64,2048,60,-1,1,1,0.0,0.0,0,,,,measured,234.68866666666668,243.7197,,
311.compression,x64,2048,60,0,1,0,1.0,1.0,1,2610.028,2610.028,2610.028,warmup_only,234.68866666666668,243.7197,2375.3393333333333,2366.3082999999997
311.compression,x64,2048,120,-1,1,0,1.0,1.0,1,33505.716,33505.716,33505.716,measured,228.454,242.9403,33277.262,33262.7757
311.compression,x64,2048,120,0,1,0,1.0,1.0,1,45658.45,45658.45,45658.45,warmup_only,228.454,242.9403,45429.996,45415.509699999995
311.compression,x64,2048,120,600,1,0,1.0,0.0,1,304.269,304.269,304.269,measured,228.454,242.9403,75.815,61.3287
311.compression,x64,2048,120,900,1,0,1.0,1.0,1,18106.939,18106.939,18106.939,measured,228.454,242.9403,17878.484999999997,17863.9987
311.compression,x64,2048,300,-1,1,0,1.0,1.0,1,19487.158,19487.158,19487.158,measured,225.7903333333333,240.55,19261.367666666665,19246.608
311.compression,x64,2048,300,0,1,0,1.0,0.0,1,239.812,239.812,239.812,measured,225.7903333333333,240.55,14.021666666666704,-0.7379999999999995
311.compression,x64,2048,300,120,1,0,1.0,0.0,1,268.504,268.504,268.504,measured,225.7903333333333,240.55,42.71366666666671,27.954000000000008
311.compression,x64,2048,300,300,1,0,1.0,0.0,1,284.387,284.387,284.387,measured,225.7903333333333,240.55,58.59666666666669,43.83699999999999
311.compression,x64,2048,300,600,1,0,1.0,0.0,1,261.977,261.977,261.977,measured,225.7903333333333,240.55,36.18666666666667,21.426999999999964
311.compression,x64,2048,300,900,1,0,1.0,1.0,1,17118.412,17118.412,17118.412,measured,225.7903333333333,240.55,16892.621666666666,16877.862
311.compression,x64,2048,900,0,1,1,0.0,0.0,0,,,,warmup_only,272.388,308.9164,,
311.compression,x64,3008,60,-1,1,1,0.0,0.0,0,,,,measured,238.2023333333333,250.6388,,
311.compression,x64,3008,60,0,1,0,1.0,1.0,1,54396.324,54396.324,54396.324,warmup_only,238.2023333333333,250.6388,54158.121666666666,54145.6852
311.compression,x64,3008,120,-1,1,0,1.0,1.0,1,25084.174,25084.174,25084.174,measured,224.058,229.8765,24860.115999999998,24854.2975
311.compression,x64,3008,120,0,1,0,1.0,1.0,1,26847.137,26847.137,26847.137,warmup_only,224.058,229.8765,26623.078999999998,26617.2605
311.compression,x64,3008,120,600,1,0,1.0,0.0,1,283.402,283.402,283.402,measured,224.058,229.8765,59.343999999999994,53.525499999999994
311.compression,x64,3008,120,900,1,0,1.0,1.0,1,33174.508,33174.508,33174.508,measured,224.058,229.8765,32950.450000000004,32944.6315
311.compression,x64,3008,300,-1,1,0,1.0,1.0,1,32724.845,32724.845,32724.845,measured,230.7443333333333,232.7928,32494.10066666667,32492.052200000002
311.compression,x64,3008,300,0,1,0,1.0,0.0,1,271.435,271.435,271.435,measured,230.7443333333333,232.7928,40.690666666666715,38.6422
311.compression,x64,3008,300,120,1,0,1.0,0.0,1,255.636,255.636,255.636,measured,230.7443333333333,232.7928,24.89166666666671,22.843199999999996
311.compression,x64,3008,300,300,1,0,1.0,0.0,1,296.042,296.042,296.042,measured,230.7443333333333,232.7928,65.29766666666669,63.24919999999997
311.compression,x64,3008,300,600,1,0,1.0,0.0,1,263.826,263.826,263.826,measured,230.7443333333333,232.7928,33.081666666666734,31.033200000000022
311.compression,x64,3008,300,900,1,0,1.0,1.0,1,15941.343,15941.343,15941.343,measured,230.7443333333333,232.7928,15710.598666666667,15708.550200000001
311.compression,x64,3008,900,-1,1,1,0.0,0.0,0,,,,measured,224.194,228.523,,
311.compression,x64,3008,900,0,1,0,1.0,1.0,1,5226.407,5226.407,5226.407,warmup_only,224.194,228.523,5002.213,4997.884
411.image-recognition,x64,128,60,0,3,3,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,x64,128,120,0,3,3,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,x64,128,300,0,3,3,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,x64,128,900,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,x64,256,60,0,3,3,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,x64,256,120,0,3,3,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,x64,256,300,0,3,3,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,x64,256,900,0,1,1,0.0,0.0,0,,,,warmup_only,,,,
411.image-recognition,x64,512,60,-1,1,1,0.0,0.0,0,,,,measured,43.415333333333336,48.761,,
411.image-recognition,x64,512,60,0,1,0,1.0,1.0,1,4494.313,4494.313,4494.313,warmup_only,43.415333333333336,48.761,4450.897666666667,4445.552
411.image-recognition,x64,512,120,-1,1,0,1.0,1.0,1,18987.572,18987.572,18987.572,measured,47.90366666666667,49.3015,18939.668333333335,18938.2705
411.image-recognition,x64,512,120,0,1,0,1.0,1.0,1,23541.326,23541.326,23541.326,warmup_only,47.90366666666667,49.3015,23493.422333333336,23492.0245
411.image-recognition,x64,512,120,600,1,0,1.0,0.0,1,114.875,114.875,114.875,measured,47.90366666666667,49.3015,66.97133333333332,65.5735
411.image-recognition,x64,512,120,900,1,0,1.0,1.0,1,33766.771,33766.771,33766.771,measured,47.90366666666667,49.3015,33718.867333333335,33717.4695
411.image-recognition,x64,512,300,-1,1,0,1.0,1.0,1,45953.849,45953.849,45953.849,measured,43.82966666666667,44.5759,45910.01933333334,45909.2731
411.image-recognition,x64,512,300,0,1,0,1.0,0.0,1,41.583,41.583,41.583,measured,43.82966666666667,44.5759,-2.2466666666666697,-2.992899999999999
411.image-recognition,x64,512,300,120,1,0,1.0,0.0,1,65.893,65.893,65.893,measured,43.82966666666667,44.5759,22.063333333333333,21.317100000000003
411.image-recognition,x64,512,300,300,1,0,1.0,0.0,1,68.702,68.702,68.702,measured,43.82966666666667,44.5759,24.87233333333333,24.1261
411.image-recognition,x64,512,300,600,1,0,1.0,0.0,1,60.55,60.55,60.55,measured,43.82966666666667,44.5759,16.72033333333333,15.9741
411.image-recognition,x64,512,300,900,1,0,1.0,1.0,1,25346.936,25346.936,25346.936,measured,43.82966666666667,44.5759,25303.106333333333,25302.3601
411.image-recognition,x64,512,900,0,1,1,0.0,0.0,0,,,,warmup_only,50.27433333333333,52.3835,,
411.image-recognition,x64,1024,60,-1,1,0,1.0,1.0,1,32590.555,32590.555,32590.555,measured,39.49033333333333,39.9779,32551.064666666665,32550.5771
411.image-recognition,x64,1024,60,0,3,0,1.0,0.3333333333333333,3,5989.045999999999,46.19,16092.520399999998,warmup_only,39.49033333333333,39.9779,5949.555666666666,16052.542499999998
411.image-recognition,x64,1024,120,-1,1,0,1.0,1.0,1,29245.886,29245.886,29245.886,measured,45.790333333333336,53.6293,29200.095666666664,29192.256699999998
411.image-recognition,x64,1024,120,0,1,0,1.0,1.0,1,28994.913,28994.913,28994.913,warmup_only,45.790333333333336,53.6293,28949.122666666666,28941.2837
411.image-recognition,x64,1024,120,600,1,0,1.0,0.0,1,175.394,175.394,175.394,measured,45.790333333333336,53.6293,129.60366666666667,121.7647
411.image-recognition,x64,1024,120,900,1,0,1.0,1.0,1,36241.728,36241.728,36241.728,measured,45.790333333333336,53.6293,36195.93766666667,36188.0987
411.image-recognition,x64,1024,300,-1,1,0,1.0,1.0,1,20713.662,20713.662,20713.662,measured,39.07666666666666,39.9677,20674.585333333333,20673.6943
411.image-recognition,x64,1024,300,0,1,0,1.0,0.0,1,48.83,48.83,48.83,measured,39.07666666666666,39.9677,9.753333333333337,8.862299999999998
411.image-recognition,x64,1024,300,120,1,0,1.0,0.0,1,94.839,94.839,94.839,measured,39.07666666666666,39.9677,55.76233333333334,54.8713
411.image-recognition,x64,1024,300,300,1,0,1.0,0.0,1,81.483,81.483,81.483,measured,39.07666666666666,39.9677,42.40633333333334,41.5153
411.image-recognition,x64,1024,300,600,1,0,1.0,0.0,1,79.884,79.884,79.884,measured,39.07666666666666,39.9677,40.80733333333334,39.9163
411.image-recognition,x64,1024,300,900,1,0,1.0,1.0,1,21004.841,21004.841,21004.841,measured,39.07666666666666,39.9677,20965.764333333333,20964.8733
411.image-recognition,x64,1024,900,0,1,1,0.0,0.0,0,,,,warmup_only,38.24733333333334,40.074,,
411.image-recognition,x64,2048,60,-1,1,0,1.0,1.0,1,46886.99,46886.99,46886.99,measured,47.405,47.660900000000005,46839.585,46839.329099999995
411.image-recognition,x64,2048,60,0,1,0,1.0,1.0,1,7968.826,7968.826,7968.826,warmup_only,47.405,47.660900000000005,7921.421,7921.1651
411.image-recognition,x64,2048,120,-1,1,0,1.0,1.0,1,28093.835,28093.835,28093.835,measured,51.71533333333334,60.3269,28042.119666666666,28033.5081
411.image-recognition,x64,2048,120,0,1,0,1.0,1.0,1,30293.729,30293.729,30293.729,warmup_only,51.71533333333334,60.3269,30242.013666666666,30233.4021
411.image-recognition,x64,2048,120,600,1,0,1.0,0.0,1,136.556,136.556,136.556,measured,51.71533333333334,60.3269,84.84066666666666,76.22910000000002
411.image-recognition,x64,2048,120,900,1,0,1.0,1.0,1,38607.011,38607.011,38607.011,measured,51.71533333333334,60.3269,38555.295666666665,38546.6841
411.image-recognition,x64,2048,300,-1,1,0,1.0,1.0,1,19068.163,19068.163,19068.163,measured,46.51266666666667,52.2914,19021.650333333335,19015.871600000002
411.image-recognition,x64,2048,300,0,1,0,1.0,0.0,1,39.199,39.199,39.199,measured,46.51266666666667,52.2914,-7.31366666666667,-13.092400000000005
411.image-recognition,x64,2048,300,120,1,0,1.0,0.0,1,85.907,85.907,85.907,measured,46.51266666666667,52.2914,39.39433333333333,33.61559999999999
411.image-recognition,x64,2048,300,300,1,0,1.0,0.0,1,140.73,140.73,140.73,measured,46.51266666666667,52.2914,94.21733333333333,88.43859999999998
411.image-recognition,x64,2048,300,600,1,0,1.0,0.0,1,68.952,68.952,68.952,measured,46.51266666666667,52.2914,22.43933333333333,16.660599999999995
411.image-recognition,x64,2048,300,900,1,0,1.0,1.0,1,16103.163,16103.163,16103.163,measured,46.51266666666667,52.2914,16056.650333333333,16050.8716
411.image-recognition,x64,2048,900,-1,1,1,0.0,0.0,0,,,,measured,42.153333333333336,45.3655,,
411.image-recognition,x64,2048,900,0,1,0,1.0,1.0,1,4805.435,4805.435,4805.435,warmup_only,42.153333333333336,45.3655,4763.281666666667,4760.0695000000005
411.image-recognition,x64,3008,60,-1,1,0,1.0,1.0,1,32580.957,32580.957,32580.957,measured,42.723000000000006,46.3817,32538.233999999997,32534.575299999997
411.image-recognition,x64,3008,60,0,3,0,1.0,0.3333333333333333,3,10918.531666666666,43.276,29409.767499999998,warmup_only,42.723000000000006,46.3817,10875.808666666666,29363.385799999996
411.image-recognition,x64,3008,120,-1,1,0,1.0,1.0,1,23289.751,23289.751,23289.751,measured,42.48866666666667,43.6237,23247.262333333332,23246.1273
411.image-recognition,x64,3008,120,0,1,0,1.0,1.0,1,31769.747,31769.747,31769.747,warmup_only,42.48866666666667,43.6237,31727.25833333333,31726.1233
411.image-recognition,x64,3008,120,600,1,0,1.0,0.0,1,119.631,119.631,119.631,measured,42.48866666666667,43.6237,77.14233333333334,76.0073
411.image-recognition,x64,3008,120,900,1,0,1.0,1.0,1,33421.17,33421.17,33421.17,measured,42.48866666666667,43.6237,33378.681333333334,33377.5463
411.image-recognition,x64,3008,300,-1,1,0,1.0,1.0,1,16945.402,16945.402,16945.402,measured,43.91033333333333,45.6249,16901.491666666665,16899.7771
411.image-recognition,x64,3008,300,0,1,0,1.0,0.0,1,42.884,42.884,42.884,measured,43.91033333333333,45.6249,-1.0263333333333264,-2.7408999999999963
411.image-recognition,x64,3008,300,120,1,0,1.0,0.0,1,122.761,122.761,122.761,measured,43.91033333333333,45.6249,78.85066666666667,77.1361
411.image-recognition,x64,3008,300,300,1,0,1.0,0.0,1,174.113,174.113,174.113,measured,43.91033333333333,45.6249,130.2026666666667,128.4881
411.image-recognition,x64,3008,300,600,1,0,1.0,0.0,1,111.382,111.382,111.382,measured,43.91033333333333,45.6249,67.47166666666668,65.75710000000001
411.image-recognition,x64,3008,300,900,1,0,1.0,1.0,1,25123.569,25123.569,25123.569,measured,43.91033333333333,45.6249,25079.658666666666,25077.9441
411.image-recognition,x64,3008,900,0,1,1,0.0,0.0,0,,,,warmup_only,43.71233333333333,45.5709,,
